"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
"5836"	-2.20085749239238	"HIST1H3G"	"8355"	0.00382860307376596	"F.F.36h.2"
"58352"	-2.54993040581598	"HIST1H3F"	"8968"	0.00195722855966366	"F.F.36h.2"
"58321"	-5.62627960925417	"HIST1H3B"	"8358"	5.7610168008431e-05	"F.F.36h.2"
"5831"	-2.97570070845069	"HIST1H3A"	"8350"	0.000810359354299254	"F.F.36h.2"
"58291"	-2.2487615309041	"HIST1H2BN"	"8341"	0.00786746750738594	"F.F.36h.2"
"58282"	-5.42401911307377	"HIST1H2BM"	"8342"	0.000129572750584405	"F.F.36h.2"
"58261"	-2.16914953183008	"HIST1H2BJ"	"8970"	0.0131240389552402	"F.F.36h.2"
"58241"	-3.17909820210646	"HIST1H2BH"	"8345"	0.00125143907650064	"F.F.36h.2"
"58231"	-2.13326714386565	"HIST1H2BG"	"8339"	0.0216402396343063	"F.F.36h.2"
"58222"	-3.61506269680798	"HIST1H2BF"	"8343"	0.0107540678209272	"F.F.36h.2"
"5821"	-2.2055926375697	"HIST1H2BE"	"8344"	0.00552037415374843	"F.F.36h.2"
"58181"	-2.24849239469334	"HIST1H2BB"	"3018"	0.00464874880012723	"F.F.36h.2"
"5815"	-1.94091404486561	"HIST1H2AL"	"8332"	0.0144802262588034	"F.F.36h.2"
"5814"	-3.00953714377756	"HIST1H2AK"	"8330"	0.00204338960445572	"F.F.36h.2"
"58132"	-1.83585569502217	"HIST1H2AJ"	"8331"	0.0473556439820431	"F.F.36h.2"
"5812"	-2.3297887021285	"HIST1H2AI"	"8329"	0.00942802474210104	"F.F.36h.2"
"5811"	-2.74532536486665	"HIST1H2AH"	"85235"	0.00172839866561916	"F.F.36h.2"
"58092"	-2.86044131387111	"HIST1H2AE"	"3012"	0.00169172807117786	"F.F.36h.2"
"58072"	-3.86025733922964	"HIST1H2AB"	"8335"	0.000174264693732004	"F.F.36h.2"
"58042"	-2.6569267428468	"HIST1H1E"	"3008"	0.00321985246309458	"F.F.36h.2"
"5803"	-2.4770044067246	"HIST1H1D"	"3007"	0.00236018872996232	"F.F.36h.2"
"58021"	-2.29583282959691	"HIST1H1C"	"3006"	0.00779820874475302	"F.F.36h.2"
"58012"	-4.19219601764882	"HIST1H1B"	"3009"	0.000168900690792295	"F.F.36h.2"
"5800"	-3.53151064439844	"HIST1H1A"	"3024"	0.000811642984247383	"F.F.36h.2"
"57222"	-4.06261838456396	"HELLS"	"3070"	0.0104082934890529	"F.F.36h.2"
"56691"	-1.65400769303886	"HBEGF"	"1839"	0.00617953800965714	"F.F.36h.2"
"56632"	-1.89577178129325	"HAUS6"	"54801"	0.025836622252636	"F.F.36h.2"
"56292"	-1.98001268431255	"H2AFZ"	"3015"	0.0236823532180001	"F.F.36h.2"
"5410"	-2.00106000025003	"GPR137C"	"283554"	0.00543626365236842	"F.F.36h.2"
"52121"	-1.99992267061578	"GINS3"	"64785"	0.013747506938548	"F.F.36h.2"
"52111"	-2.38228781772456	"GINS2"	"51659"	0.00664500695178921	"F.F.36h.2"
"52101"	-2.95656431736543	"GINS1"	"9837"	0.0101099018993213	"F.F.36h.2"
"4902"	-2.17698691657964	"FRMD3"	"257019"	0.0166436042177282	"F.F.36h.2"
"4849"	-1.54184693732108	"FOLH1"	"2346"	0.0144131795152278	"F.F.36h.2"
"47611"	-1.51411621128595	"FGFR3"	"2261"	0.0383559752352207	"F.F.36h.2"
"45972"	-3.23064314677526	"FANCI"	"55215"	0.0148204234846506	"F.F.36h.2"
"45962"	-2.06284630983494	"FANCG"	"2189"	0.00821888304292034	"F.F.36h.2"
"45922"	-2.41489786625223	"FANCD2"	"2177"	0.0346932649368417	"F.F.36h.2"
"45891"	-2.18133235535297	"FANCA"	"2175"	0.00714519932072361	"F.F.36h.2"
"4570"	-1.74696834488628	"FAM83D"	"81610"	0.0355356803928001	"F.F.36h.2"
"43652"	-2.04087884610404	"EZH2"	"2146"	0.031453426184742	"F.F.36h.2"
"43512"	-2.37876693807317	"EXOSC9"	"5393"	0.0067044338068322	"F.F.36h.2"
"43363"	-3.40505248771119	"EXO1"	"9156"	0.00627200299774346	"F.F.36h.2"
"4327"	-1.74285599730444	"EVI2A"	"2123"	0.0418840788024625	"F.F.36h.2"
"4297"	-1.86251759050487	"ESPL1"	"9700"	0.0220397619669803	"F.F.36h.2"
"42962"	-2.68649396394665	"ESM1"	"11082"	0.0161923779469251	"F.F.36h.2"
"4256"	-1.67340939788267	"EREG"	"2069"	0.0477275647736214	"F.F.36h.2"
"4214"	-1.89875193856625	"EPHA2"	"1969"	0.021327102413628	"F.F.36h.2"
"4177"	-1.59820886173587	"ENO1"	"2023"	0.0460142523299065	"F.F.36h.2"
"41142"	-1.80576218687194	"ELN"	"2006"	0.00865588253913055	"F.F.36h.2"
"4005"	-2.49919809929579	"EIF3D"	"8664"	0.0052821388677589	"F.F.36h.2"
"38671"	-1.91670209299887	"EBP"	"10682"	0.0240061959057971	"F.F.36h.2"
"38541"	-1.8136125322824	"E2F8"	"79733"	0.0170584882248303	"F.F.36h.2"
"38531"	-2.78737895571946	"E2F7"	"144455"	0.00688242325686942	"F.F.36h.2"
"38481"	-1.53660258878608	"E2F2"	"1870"	0.0478567956094586	"F.F.36h.2"
"37752"	-1.7279606772279	"DTYMK"	"1841"	0.0295349450990996	"F.F.36h.2"
"37653"	-4.62799339365514	"DTL"	"51514"	0.00265710998988902	"F.F.36h.2"
"3692"	-2.52509440988105	"DONSON"	"29980"	0.00615180451763502	"F.F.36h.2"
"36651"	-2.16254712752675	"DNMT1"	"1786"	0.0137879417582692	"F.F.36h.2"
"35872"	-3.00651074012613	"DNA2"	"1763"	0.00460201856663243	"F.F.36h.2"
"35451"	-2.20944065248998	"DKK1"	"22943"	0.0238768157508477	"F.F.36h.2"
"3390"	-1.96188152631982	"DDX39A"	"10212"	0.0202421156017682	"F.F.36h.2"
"33781"	-1.81158590510238	"DDX11"	"1663"	0.0315806380960907	"F.F.36h.2"
"33291"	-2.80570819521656	"DCLRE1B"	"64858"	0.00215849384239963	"F.F.36h.2"
"32932"	-1.52929121480855	"DBF4"	"10926"	0.0331618222589099	"F.F.36h.2"
"32431"	-1.69016365481224	"CYTIP"	"9595"	0.0333915136089723	"F.F.36h.2"
"3178"	-1.6489706557709	"CYB5R2"	"51700"	0.0398709592615272	"F.F.36h.2"
"3096"	-1.95644376770131	"CTPS1"	"1503"	0.024291273249039	"F.F.36h.2"
"30681"	-1.96199833880817	"CTDNEP1"	"23399"	0.00934876448433287	"F.F.36h.2"
"2749"	-1.9308363016082	"CNPPD1"	"27013"	0.0206165017408358	"F.F.36h.2"
"26753"	-3.280550361871	"CLSPN"	"63967"	0.00898510497654841	"F.F.36h.2"
"2660"	-2.03115698779195	"CLN6"	"54982"	0.00697177885588525	"F.F.36h.2"
"2517"	-1.55427948346936	"CHRNA7"	"1139"	0.0323400135161185	"F.F.36h.2"
"2459"	-2.33704206621754	"CHAF1B"	"8208"	0.00673885989820485	"F.F.36h.2"
"2458"	-2.27914343806642	"CHAF1A"	"10036"	0.00466074380716791	"F.F.36h.2"
"23842"	-2.25909104316862	"CEP78"	"84131"	0.0428326857436587	"F.F.36h.2"
"23762"	-2.3444028520793	"CEP55"	"55165"	0.0328639341280144	"F.F.36h.2"
"2354"	-2.22295703662904	"CENPO"	"79172"	0.0296926533326202	"F.F.36h.2"
"2352"	-1.70382286325774	"CENPM"	"79019"	0.0359843964439868	"F.F.36h.2"
"23482"	-2.86763327681061	"CENPI"	"2491"	0.0311760947715085	"F.F.36h.2"
"2296"	-1.78865585065631	"CDKN2C"	"1031"	0.0438578676759001	"F.F.36h.2"
"22732"	-2.30896704432495	"CDK2"	"1017"	0.0114314110053067	"F.F.36h.2"
"2240"	-1.61584404570232	"CDCP1"	"64866"	0.011262282114148	"F.F.36h.2"
"22392"	-1.9970045113837	"CDCA8"	"55143"	0.0183444501005607	"F.F.36h.2"
"22373"	-1.97201687519603	"CDCA7"	"83879"	0.0335180036027368	"F.F.36h.2"
"2236"	-1.95479825807251	"CDCA4"	"55038"	0.00337377198959751	"F.F.36h.2"
"22352"	-2.0111319819455	"CDCA3"	"83461"	0.0114453338113966	"F.F.36h.2"
"22322"	-4.38879346237137	"CDC6"	"990"	0.00501046408580363	"F.F.36h.2"
"22312"	-2.83378783307425	"CDC45"	"8318"	0.00151454253422142	"F.F.36h.2"
"22121"	-2.03893973079004	"CDC20"	"991"	0.00777923748219847	"F.F.36h.2"
"2184"	-2.00398044073463	"CD69"	"969"	0.01797023458031	"F.F.36h.2"
"20891"	-1.91484117740008	"CCNF"	"899"	0.0162649988110966	"F.F.36h.2"
"2084"	-1.98006335161669	"CCND1"	"595"	0.00816716643151122	"F.F.36h.2"
"20792"	-2.4587541199965	"CCNA2"	"890"	0.0354446668971698	"F.F.36h.2"
"20281"	-1.65915942581777	"CCDC71L"	"168455"	0.0228258199857389	"F.F.36h.2"
"1651"	-1.71845630261878	"C4orf46"	"201725"	0.0364764689263812	"F.F.36h.2"
"1524"	-1.70149985342141	"C19orf48"	"84798"	0.0311390789769054	"F.F.36h.2"
"1509"	-1.87145176639072	"C17orf53"	"78995"	0.0122565424990372	"F.F.36h.2"
"14302"	-2.2333412251357	"BUB1B"	"701"	0.0208443706107085	"F.F.36h.2"
"13612"	-2.96549065311568	"BRCA2"	"675"	0.0161211758309347	"F.F.36h.2"
"1261"	-3.08626836807633	"BDKRB1"	"623"	0.0053717299698805	"F.F.36h.2"
"12401"	-1.65351259140913	"BCL2L12"	"83596"	0.0284805072380259	"F.F.36h.2"
"11721"	-1.94981610810786	"B4GALT6"	"9331"	0.0285153673605033	"F.F.36h.2"
"1163"	-1.61510063445392	"B4GALNT1"	"2583"	0.0341868973621768	"F.F.36h.2"
"11303"	-1.75270716218996	"AURKB"	"9212"	0.0157532786817529	"F.F.36h.2"
"11252"	-1.83051851194247	"AUNIP"	"79000"	0.0359087617223732	"F.F.36h.2"
"9822"	-2.77479163973883	"ATAD5"	"79915"	0.0335027499356671	"F.F.36h.2"
"9462"	-3.53560813145416	"ASF1B"	"55723"	0.000214859172105232	"F.F.36h.2"
"84"	-1.99426046206722	"ABCF1"	"23"	0.0192790496410591	"F.F.36h.2"
"158581"	-1.70765977344179	"ZYG11A"	"440590"	0.00254235588198216	"F.F.8h.1"
"154741"	-2.19443484419751	"ZNF267"	"10308"	0.0137580619176295	"F.F.8h.1"
"153361"	-2.28079481987323	"ZFP36"	"7538"	0.00083312531702305	"F.F.8h.1"
"15269"	-1.54119840934657	"ZC3H12C"	"85463"	0.0227618420239162	"F.F.8h.1"
"151251"	-1.68575955059971	"XAF1"	"54739"	0.00667879970390423	"F.F.8h.1"
"15001"	-1.95059228014683	"WDFY4"	"57705"	0.0233794287126485	"F.F.8h.1"
"149411"	-1.73390774006034	"VRK2"	"7444"	0.00104373470836125	"F.F.8h.1"
"148662"	-1.62673770541676	"VAV1"	"7409"	0.0211667678770725	"F.F.8h.1"
"148631"	-1.7213750156175	"VASH2"	"79805"	0.00144406848382146	"F.F.8h.1"
"148551"	-2.57875884783811	"VAMP8"	"8673"	0.000378488819695195	"F.F.8h.1"
"14691"	-1.78729861983118	"UGT2B10"	"7365"	0.000585245021851859	"F.F.8h.1"
"146711"	-1.63343542094135	"UCHL5"	"51377"	0.0105627801240371	"F.F.8h.1"
"145981"	-2.80368118328578	"UBD"	"10537"	4.10676702954174e-05	"F.F.8h.1"
"145812"	-1.58392376724789	"UAP1"	"6675"	0.00337451561646273	"F.F.8h.1"
"144001"	-1.69226279650662	"TRPV2"	"51393"	0.00270550620889808	"F.F.8h.1"
"142481"	-1.85116706791505	"TRAF1"	"7185"	0.0459450395653246	"F.F.8h.1"
"14229"	-1.50875756184818	"TPRKB"	"51002"	0.0234444448618565	"F.F.8h.1"
"141312"	-1.87708861167428	"TNFSF13B"	"10673"	0.00353545968204314	"F.F.8h.1"
"141201"	-3.68604446748179	"TNFRSF17"	"608"	0.0037887044981924	"F.F.8h.1"
"141161"	-1.68754254188381	"TNFRSF13B"	"23495"	0.00081349563124525	"F.F.8h.1"
"141111"	-2.11982962926411	"TNFAIP8"	"25816"	0.00476586704359366	"F.F.8h.1"
"141051"	-1.61617346392816	"TNF"	"7124"	0.0331592901081794	"F.F.8h.1"
"140891"	-2.77580343925286	"TMPRSS3"	"64699"	0.000270770590045616	"F.F.8h.1"
"140761"	-3.20647913097913	"TMOD1"	"7111"	0.000116493764112778	"F.F.8h.1"
"14035"	-1.61010591029145	"TMEM47"	"83604"	0.0121497490336992	"F.F.8h.1"
"139313"	-4.12491463668053	"TMEM156"	"80008"	0.000767035948613757	"F.F.8h.1"
"138401"	-5.10208171388731	"TLR7"	"51284"	2.58414521995906e-05	"F.F.8h.1"
"13839"	-1.95640224734869	"TLR6"	"10333"	0.0170096411404814	"F.F.8h.1"
"138351"	-3.94340541823306	"TLR10"	"81793"	0.000361270921592647	"F.F.8h.1"
"138341"	-2.21703699107712	"TLR1"	"7096"	0.000281346794871196	"F.F.8h.1"
"137821"	-1.54122571122733	"TIFA"	"92610"	0.027274232327914	"F.F.8h.1"
"13764"	-1.57534142248728	"THOC7"	"80145"	0.0100054518392623	"F.F.8h.1"
"137571"	-1.84576901665782	"THEMIS2"	"9473"	0.0116523440333157	"F.F.8h.1"
"13712"	-1.75921568448139	"TFRC"	"7037"	0.00281266858535314	"F.F.8h.1"
"13690"	-1.64915046876503	"TFAM"	"7019"	0.0123831370481233	"F.F.8h.1"
"136881"	-2.52336382891066	"TEX9"	"374618"	0.00516950969908903	"F.F.8h.1"
"13667"	-1.64566568607198	"TET2"	"54790"	0.0101843138076836	"F.F.8h.1"
"136371"	-2.12983534743069	"TEC"	"7006"	0.000725423512063051	"F.F.8h.1"
"136071"	-1.63783585198056	"TCL1A"	"8115"	0.00543267572836501	"F.F.8h.1"
"135831"	-2.24634811276727	"TC2N"	"123036"	0.000281759159572197	"F.F.8h.1"
"135531"	-1.8107802549953	"TBC1D30"	"23329"	0.00103971676566619	"F.F.8h.1"
"134481"	-1.72684947948464	"TAF4B"	"6875"	0.00224095950513547	"F.F.8h.1"
"134401"	-1.5685134746351	"TAF13"	"6884"	0.0221494341423556	"F.F.8h.1"
"133701"	-2.72094520725629	"SYK"	"6850"	0.000150498819480661	"F.F.8h.1"
"132631"	-1.93177248688908	"STK38L"	"23012"	0.00205041840959241	"F.F.8h.1"
"132581"	-1.97337421014882	"STK33"	"65975"	0.000582068144660267	"F.F.8h.1"
"132531"	-1.91078915309043	"STK26"	"51765"	0.0014312047729049	"F.F.8h.1"
"13231"	-1.68847448556212	"STAT5A"	"6776"	0.0132332252570808	"F.F.8h.1"
"131981"	-1.93247533402536	"STAP1"	"26228"	0.0339126435503578	"F.F.8h.1"
"131841"	-2.25991790372872	"ST8SIA4"	"7903"	0.00167009200137426	"F.F.8h.1"
"131701"	-4.78203043663954	"ST6GAL1"	"6480"	0.000134143849614925	"F.F.8h.1"
"13141"	-1.93784629459596	"SSBP1"	"6742"	0.00244412429637213	"F.F.8h.1"
"13134"	-1.67146522730937	"SRSF7"	"6432"	0.00984375735087856	"F.F.8h.1"
"13110"	-1.5239528094707	"SRP14"	"6727"	0.00516588713987048	"F.F.8h.1"
"131021"	-2.81334601436191	"SRGN"	"5552"	0.000124306403262675	"F.F.8h.1"
"12995"	-1.53699993634403	"SPCS2"	"9789"	0.00988569236909695	"F.F.8h.1"
"12864"	-1.50199439299528	"SNRPD1"	"6632"	0.0139674784673448	"F.F.8h.1"
"12837"	-1.91957011849428	"SNRNP200"	"23020"	0.0062401723159199	"F.F.8h.1"
"127211"	-1.67520111383468	"SLCO5A1"	"81796"	0.00118370084247284	"F.F.8h.1"
"126621"	-1.56130110135551	"SLC5A6"	"8884"	0.0108879248929283	"F.F.8h.1"
"126182"	-2.24201715145304	"SLC39A8"	"64116"	0.00145747231362716	"F.F.8h.1"
"125901"	-1.99692008385586	"SLC35F2"	"54733"	0.000271194112850783	"F.F.8h.1"
"124022"	-8.83137501566551	"SLAMF7"	"57823"	4.73939570803216e-07	"F.F.8h.1"
"123491"	-4.35559610828388	"SIDT1"	"54847"	1.91136064844626e-06	"F.F.8h.1"
"122751"	-2.41493087956295	"SGPP2"	"130367"	0.000652556247577176	"F.F.8h.1"
"12257"	-1.64849877153082	"SFT2D1"	"113402"	0.018469732804323	"F.F.8h.1"
"122521"	-1.65609023835728	"SFR1"	"119392"	0.0465962202183074	"F.F.8h.1"
"122491"	-1.84306276038589	"SFMBT2"	"57713"	0.00048296982263326	"F.F.8h.1"
"122061"	-3.30397773992055	"SERPINB9"	"5272"	4.09543667163616e-05	"F.F.8h.1"
"12166"	-2.00602719620037	"SEPT2"	"4735"	0.0075007801810722	"F.F.8h.1"
"120962"	-2.07953740715326	"SEMA4D"	"10507"	0.00700350908544074	"F.F.8h.1"
"120931"	-2.19523698534704	"SEMA4A"	"64218"	0.000452546085102227	"F.F.8h.1"
"120471"	-1.58294779851681	"SEC11C"	"90701"	0.0108094531843347	"F.F.8h.1"
"119892"	-4.17177565678388	"SCIMP"	"388325"	1.62911151463038e-05	"F.F.8h.1"
"119331"	-3.06820910119139	"SAMSN1"	"64092"	5.92708321343314e-05	"F.F.8h.1"
"119101"	-1.60509894964336	"SAAL1"	"113174"	0.00568706339952258	"F.F.8h.1"
"118511"	-1.62727076386747	"RUBCNL"	"80183"	0.0118503768163825	"F.F.8h.1"
"11820"	-1.56601464472975	"RTCB"	"51493"	0.0365411695125267	"F.F.8h.1"
"11799"	-1.77328868785944	"RSL24D1"	"51187"	0.00182592793140721	"F.F.8h.1"
"11760"	-1.97782465145997	"RPS7"	"6201"	0.00117415310409848	"F.F.8h.1"
"11734"	-1.81124092454131	"RPS3A"	"6189"	0.00603916742455698	"F.F.8h.1"
"11698"	-2.21185467719229	"RPS24"	"6229"	0.040865827250174	"F.F.8h.1"
"116811"	-1.51011481279088	"RPS15A"	"6210"	0.013135527649053	"F.F.8h.1"
"116501"	-1.97872852897205	"RPL9"	"6133"	0.000527937351835194	"F.F.8h.1"
"11642"	-1.58676201770567	"RPL7"	"6129"	0.00735370933181353	"F.F.8h.1"
"11639"	-1.83317825439511	"RPL6"	"6128"	0.0278042499444686	"F.F.8h.1"
"11622"	-1.5490834208271	"RPL4"	"6124"	0.0203814411517925	"F.F.8h.1"
"11582"	-1.56188686570764	"RPL26"	"6154"	0.00768696736754786	"F.F.8h.1"
"115812"	-1.65140192933229	"RPL24"	"6152"	0.0302738741552655	"F.F.8h.1"
"115681"	-1.76653421918164	"RPL23A"	"6147"	0.0473376855481598	"F.F.8h.1"
"115611"	-1.53135016237736	"RPL21"	"6144"	0.0108126166876617	"F.F.8h.1"
"11558"	-1.76522629495773	"RPL19"	"6143"	0.0335203564878581	"F.F.8h.1"
"115381"	-1.64005221376095	"RPL17"	"6139"	0.00125690513330253	"F.F.8h.1"
"11518"	-1.59971567466583	"RPL11"	"6135"	0.000986165721965749	"F.F.8h.1"
"11448"	-2.43062656676408	"RNPS1"	"10921"	0.0106817672743501	"F.F.8h.1"
"11363"	-2.07402705330427	"RNASE6"	"6039"	0.0016562649844044	"F.F.8h.1"
"11332"	-1.50956392857495	"RIOK2"	"55781"	0.0161224323734993	"F.F.8h.1"
"11318"	-1.69537891477935	"RILPL2"	"196383"	0.00564168358810728	"F.F.8h.1"
"113021"	-2.05227897917133	"RHOH"	"399"	0.000358736862148815	"F.F.8h.1"
"112811"	-1.65935987565916	"RHOA"	"387"	0.00705710358772749	"F.F.8h.1"
"11277"	-1.66923753868432	"RHEB"	"6009"	0.00712282173776952	"F.F.8h.1"
"112451"	-12.1302585851665	"RGS1"	"5996"	6.1827406271092e-06	"F.F.8h.1"
"111781"	-1.70735391981589	"REL"	"5966"	0.000841425566363601	"F.F.8h.1"
"11113"	-1.60986105600586	"RBM48"	"84060"	0.0296405858215347	"F.F.8h.1"
"110721"	-2.78797172495106	"RASSF5"	"83593"	0.000582869596018277	"F.F.8h.1"
"110691"	-1.56126457987156	"RASSF2"	"9770"	0.032299185667948	"F.F.8h.1"
"110591"	-2.76436246707786	"RASGRP1"	"10125"	0.000164619009676078	"F.F.8h.1"
"110521"	-1.8532971831164	"RASAL3"	"64926"	0.0451484620240439	"F.F.8h.1"
"108311"	-2.81600336497974	"PTPRC"	"5788"	0.000165678803717089	"F.F.8h.1"
"108291"	-2.8966598997902	"PTPN6"	"5777"	6.0162868938867e-06	"F.F.8h.1"
"108231"	-5.05446283824307	"PTPN22"	"26191"	0.000261490048457221	"F.F.8h.1"
"108031"	-1.99982607962145	"PTK2B"	"2185"	0.000275638101276701	"F.F.8h.1"
"10736"	-1.50028874064851	"PSMC6"	"5706"	0.010659551030848	"F.F.8h.1"
"107271"	-2.9519002408386	"PSMB9"	"5698"	4.22468363123619e-05	"F.F.8h.1"
"107242"	-2.08967157117868	"PSMB8"	"5696"	0.00254842257304458	"F.F.8h.1"
"10704"	-1.63226168789195	"PSMA6"	"5687"	0.0132930485378682	"F.F.8h.1"
"10703"	-1.63782438187693	"PSMA5"	"5686"	0.0039695493214217	"F.F.8h.1"
"10701"	-1.96848966736274	"PSMA3"	"5684"	0.00177971494773276	"F.F.8h.1"
"10700"	-1.70656696160284	"PSMA2"	"5683"	0.0141630694408234	"F.F.8h.1"
"105001"	-2.50304987713036	"PRKCH"	"5583"	0.000388430473307632	"F.F.8h.1"
"10498"	-1.59385302897927	"PRKCD"	"5580"	0.00519575455535502	"F.F.8h.1"
"104971"	-4.04341948195534	"PRKCB"	"5579"	0.000207491759179259	"F.F.8h.1"
"103891"	-1.51842818088832	"PPP1R16B"	"26051"	0.00700760827093504	"F.F.8h.1"
"103191"	-21.8886876211681	"POU2AF1"	"5450"	6.899325906729e-08	"F.F.8h.1"
"102561"	-2.13604724406728	"POF1B"	"79983"	0.000291077096842153	"F.F.8h.1"
"10247"	-1.53260809055066	"PNPT1"	"87178"	0.0211592352415636	"F.F.8h.1"
"102112"	-2.17100039035527	"PMAIP1"	"5366"	9.99599293325903e-05	"F.F.8h.1"
"101351"	-10.7709241103378	"PLEK"	"5341"	8.24283003288642e-07	"F.F.8h.1"
"101051"	-8.50815478849159	"PLAC8"	"51316"	6.09669435732151e-05	"F.F.8h.1"
"100442"	-1.76933800348056	"PIP5K1B"	"8395"	0.000726423303779234	"F.F.8h.1"
"10033"	-1.54404713834232	"PIM2"	"11040"	0.00789056892254467	"F.F.8h.1"
"100291"	-2.22093843180138	"PIK3R6"	"146850"	0.000211453181046316	"F.F.8h.1"
"9995"	-2.05274684780825	"PIEZO2"	"63895"	0.000748000736509038	"F.F.8h.1"
"9817"	-1.84527990878029	"PDLIM1"	"9124"	0.00194460846147709	"F.F.8h.1"
"96951"	-1.86259585989262	"PAX5"	"5079"	0.000188439950301623	"F.F.8h.1"
"9683"	-1.91855032205398	"PARP9"	"83666"	0.00149690583448987	"F.F.8h.1"
"96771"	-2.43214108084293	"PARP15"	"165631"	0.00208952752198193	"F.F.8h.1"
"96762"	-1.98785643951642	"PARP14"	"54625"	0.00436775090212076	"F.F.8h.1"
"95881"	-1.67099771422711	"P2RY8"	"286530"	0.00345111246159855	"F.F.8h.1"
"95821"	-4.71290925891816	"P2RY10"	"27334"	2.11213033705514e-05	"F.F.8h.1"
"93531"	-1.51376868249539	"OR2T3"	"343173"	0.0468821265781138	"F.F.8h.1"
"91851"	-2.43974956176087	"OAS2"	"4939"	0.000144799274549204	"F.F.8h.1"
"91842"	-2.34164424019179	"OAS1"	"4938"	0.000629662068688759	"F.F.8h.1"
"91491"	-1.93571425786983	"NUP210"	"23225"	0.000379194701883409	"F.F.8h.1"
"9078"	-1.63972612255132	"NSA2"	"10412"	0.0146214756350672	"F.F.8h.1"
"88471"	-2.94001149143761	"NFKBIZ"	"64332"	1.33869070425285e-05	"F.F.8h.1"
"8750"	-1.58249376854991	"NDUFB6"	"4712"	0.0137847812667881	"F.F.8h.1"
"86861"	-3.58320519478012	"NCF2"	"4688"	7.38439437904887e-06	"F.F.8h.1"
"85592"	-2.67340207522009	"MYO1G"	"64005"	0.000332805252728201	"F.F.8h.1"
"84921"	-2.37114962854687	"MX2"	"4600"	0.000654718746196612	"F.F.8h.1"
"84231"	-1.75521193995298	"MT-CYB"	"4519"	0.00289031302559474	"F.F.8h.1"
"83772"	-1.94765155383809	"MSC"	"9242"	0.000115119977504951	"F.F.8h.1"
"8251"	-1.77786592098948	"MPC1"	"51660"	0.00670057582413722	"F.F.8h.1"
"82082"	-2.27631840360998	"MNDA"	"4332"	0.000466652876221965	"F.F.8h.1"
"82072"	-1.53528962634462	"MND1"	"84057"	0.0198159569720152	"F.F.8h.1"
"81522"	-1.71626556697676	"MKNK2"	"2872"	0.00244555115759193	"F.F.8h.1"
"80093"	-3.10628203201454	"MEF2C"	"4208"	0.000106994512316853	"F.F.8h.1"
"79611"	-1.60895959943597	"MCUB"	"55013"	0.0160058920909735	"F.F.8h.1"
"79571"	-2.44002013854299	"MCTP1"	"79772"	0.000244424821972309	"F.F.8h.1"
"79521"	-4.70141417172657	"MCOLN2"	"255231"	2.7788589919661e-06	"F.F.8h.1"
"78321"	-1.87980603507331	"MAP4K1"	"11184"	0.00234747528024776	"F.F.8h.1"
"7826"	-1.61110079200689	"MAP3K5"	"4217"	0.0403305349880501	"F.F.8h.1"
"78142"	-2.24780619132624	"MAP2K6"	"5608"	0.00346427095123906	"F.F.8h.1"
"77801"	-2.21009573092876	"MAL"	"4118"	0.00116908418598489	"F.F.8h.1"
"77291"	-8.72112136137071	"MACC1"	"346389"	4.50105320030541e-07	"F.F.8h.1"
"76901"	-1.89526261526733	"LYN"	"4067"	0.000860885323188919	"F.F.8h.1"
"76881"	-1.58680730642312	"LYAR"	"55646"	0.0217213520140736	"F.F.8h.1"
"76851"	-5.58736632520702	"LY86"	"9450"	1.92690273875728e-06	"F.F.8h.1"
"76481"	-2.75103631669875	"LTA"	"4049"	8.58385852957191e-06	"F.F.8h.1"
"7634"	-1.7525686219408	"LSM3"	"27258"	0.00180896676175874	"F.F.8h.1"
"74782"	-2.96143225931787	"LIPH"	"200879"	6.75617409166537e-05	"F.F.8h.1"
"74491"	-1.85079761471953	"LILRB1"	"10859"	0.00764624385328821	"F.F.8h.1"
"73761"	-54.2495689172826	"LCP1"	"3936"	3.30998194978013e-08	"F.F.8h.1"
"73232"	-12.4131942128511	"LAPTM5"	"7805"	2.3926890263801e-06	"F.F.8h.1"
"73091"	-58.7347850727879	"LAMP3"	"27074"	1.80225565708172e-07	"F.F.8h.1"
"7081"	-1.82822877896844	"KLHL6"	"89857"	0.00408325613016186	"F.F.8h.1"
"70452"	-1.51419837089399	"KLF6"	"1316"	0.000805318381013251	"F.F.8h.1"
"70431"	-2.86374867081104	"KLF4"	"9314"	0.000153268938093743	"F.F.8h.1"
"69971"	-1.61846232516598	"KIF21A"	"55605"	0.00638871055882017	"F.F.8h.1"
"69864"	-1.5735112051234	"KIF15"	"56992"	0.0211201461550852	"F.F.8h.1"
"69711"	-1.69073625032906	"KIAA1551"	"55196"	0.00644196159799578	"F.F.8h.1"
"68661"	-1.99271672970235	"KCNN3"	"3782"	4.02514790972726e-05	"F.F.8h.1"
"67421"	-1.75583745477988	"KARS"	"3735"	0.000665370541840957	"F.F.8h.1"
"67241"	-2.01052869985473	"JUNB"	"3726"	0.000920195711465744	"F.F.8h.1"
"67231"	-2.4867184028635	"JUN"	"3725"	0.000226737370151566	"F.F.8h.1"
"66941"	-8.61646248195298	"JCHAIN"	"3512"	3.47784492789316e-05	"F.F.8h.1"
"6668"	-1.63311431709185	"ITPR1"	"3708"	0.00507691531983189	"F.F.8h.1"
