"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
2.02525222271383	"ABCA1"	"19"	1	"E.Br.8h.1"
1.69299612968443	"TLR4"	"7099"	0.0133384124958799	"E.Corn.6h.1"
2.23079561320955	"THBD"	"7056"	2.29694658513136e-05	"E.Corn.6h.1"
1.74497386861418	"PTGES"	"9536"	7.60704062416212e-05	"E.Corn.6h.1"
1.79622159292579	"P2RY2"	"5029"	7.42212887018627e-05	"E.Corn.6h.1"
1.67394882700002	"IL1B"	"3553"	0.000152054830881125	"E.Corn.6h.1"
1.87307603226136	"HBEGF"	"1839"	2.91132217137482e-05	"E.Corn.6h.1"
1.7463893276058	"CSF1"	"1435"	0.000243687751668475	"E.Corn.6h.1"
2.40757901643254	"CA2"	"760"	9.99682934461059e-06	"E.Corn.6h.1"
1.76646780143111	"ABCA1"	"19"	0.00265949648918793	"E.Corn.6h.1"
2.339855321	"CYP19A1"	"1588"	0.378371517	"E.HN.24h.1"
3.220613996	"HBEGF"	"1839"	0.608172873	"E.HN.24h.1"
3.28905183	"ABCA1"	"19"	0.608172873	"E.HN.24h.1"
10.86848461	"ALOX5"	"240"	0.408474318	"E.HN.24h.1"
2.510455219	"HAS2"	"3037"	0.152808268	"E.HN.24h.1"
2.900672191	"HSPG2"	"3339"	0.930349438	"E.HN.24h.1"
5.71385768	"MMP1"	"4312"	0.408474318	"E.HN.24h.1"
3.753287365	"MMP3"	"4314"	0.152808268	"E.HN.24h.1"
4.100185489	"NGF"	"4803"	0.408474318	"E.HN.24h.1"
2.874209956	"P2RY2"	"5029"	0.930349438	"E.HN.24h.1"
3.546175032	"PTGS2"	"5743"	0.408474318	"E.HN.24h.1"
3.717899243	"PTGS2"	"5743"	0.408474318	"E.HN.24h.1"
2.839639229	"ST8SIA1"	"6489"	0.930349438	"E.HN.24h.1"
4.544831494	"CA2"	"760"	0.408474318	"E.HN.24h.1"
3.092960078	"CD14"	"929"	0.608172873	"E.HN.24h.1"
3.434626548	"CD86"	"942"	0.408474318	"E.HN.24h.1"
3.522082315	"CD86"	"942"	0.408474318	"E.HN.24h.1"
1.80189033234431	"TFPI"	"7035"	0.0413418114375454	"E.Liv.36h.1"
1.53005690043193	"RORA"	"6095"	0.0494547219286183	"E.Liv.36h.1"
1.53440692093025	"PLIN2"	"123"	0.0282535408156657	"E.Liv.36h.1"
1.68938329889309	"NCEH1"	"57552"	0.00886163927989853	"E.Liv.36h.1"
1.53906744098493	"MERTK"	"10461"	0.0326713067192727	"E.Liv.36h.1"
1.77910021058247	"CXCL16"	"58191"	0.00904708864513734	"E.Liv.36h.1"
2.1056460578539	"CTSB"	"1508"	0.00304221981636741	"E.Liv.36h.1"
1.53060102490022	"CD86"	"942"	0.0151038248252846	"E.Liv.36h.1"
1.57021228206464	"RHOA"	"387"	0.0190717534959094	"E.Liv.8h.1"
1.57425971235844	"CD86"	"942"	0.022773780186501	"E.Liv.8h.1"
1.55438348405604	"PTGS2"	"5743"	0.0125600413496028	"E.Lu.24h.1"
1.65366527861568	"HNRNPC"	"3183"	0.088258714273585	"E.Lu.24h.1"
1.59906966932217	"ALOX5"	"240"	0.0726911228798248	"E.Lu.24h.1"
1.66454910487758	"XDH"	"7498"	0.000619835144180058	"E.Pan.3d.1"
1.70131608807927	"TNC"	"3371"	0.00515051541542026	"E.Pan.3d.1"
1.75023762081493	"THBD"	"7056"	0.0123494104344822	"E.Pan.3d.1"
2.13311500504065	"SPP1"	"6696"	0.000364475650834586	"E.Pan.3d.1"
1.75450518421118	"SOD2"	"6648"	0.00885516442331102	"E.Pan.3d.1"
6.58015080640082	"SAA1"	"6288"	0.004422814217682	"E.Pan.3d.1"
4.44690349651579	"PTGS2"	"5743"	5.10395127929218e-05	"E.Pan.3d.1"
1.84740917635971	"NGF"	"4803"	0.000283170377487944	"E.Pan.3d.1"
7.9270862303236	"MMP3"	"4314"	2.96537575647523e-07	"E.Pan.3d.1"
1.74610042315295	"JAK2"	"3717"	0.000149511066600453	"E.Pan.3d.1"
2.82020633223332	"XDH"	"7498"	2.2895362708959e-05	"E.Pan.7d.1"
1.85722392641182	"XBP1"	"7494"	0.000129127069281077	"E.Pan.7d.1"
1.61834229130734	"TNC"	"3371"	0.0129771405727192	"E.Pan.7d.1"
3.04126220956624	"TLR4"	"7099"	0.00273974340394317	"E.Pan.7d.1"
7.88638182275188	"PTGS2"	"5743"	0.000206630508887824	"E.Pan.7d.1"
3.34487469954436	"NGF"	"4803"	2.22021306609272e-05	"E.Pan.7d.1"
19.0258664333352	"MMP3"	"4314"	2.21237329707607e-07	"E.Pan.7d.1"
1.83548816504316	"MMP12"	"4321"	0.0124976926738004	"E.Pan.7d.1"
1.55686786885788	"LRP6"	"4040"	0.00603314860142601	"E.Pan.7d.1"
2.19632419898539	"JAK2"	"3717"	4.66220773692703e-05	"E.Pan.7d.1"
1.74268352891824	"IL6ST"	"3572"	0.00477470096575006	"E.Pan.7d.1"
1.50760696518909	"CD36"	"948"	0.010600512000212	"E.Pan.7d.1"
3.59627956621876	"AR"	"367"	0.00284252138002183	"E.Pan.7d.1"
2.33722516323827	"AKR1B1"	"231"	0.00203820052079744	"E.Pan.7d.1"
1.68872882010712	"ADAM10"	"102"	0.000124484528346602	"E.Pan.7d.1"
1.82928003862823	"VWF"	"7450"	0.000206427870140315	"E.Pr.24h.1"
1.66296383139992	"TNFSF4"	"7292"	0.00975148441163797	"E.Pr.24h.1"
1.64974628302136	"TNFSF15"	"9966"	0.000396052494143618	"E.Pr.24h.1"
2.13763258241007	"TNF"	"7124"	1.73276923932682e-05	"E.Pr.24h.1"
2.14266349570813	"THBD"	"7056"	0.005064564075377	"E.Pr.24h.1"
1.5318975142058	"SOD2"	"6648"	0.00157272752103725	"E.Pr.24h.1"
1.5878858533437	"SCD"	"6319"	0.000181656436766554	"E.Pr.24h.1"
7.93336977526345	"NOX1"	"27035"	1.29899537748856e-07	"E.Pr.24h.1"
6.92148540064176	"MMP1"	"4312"	9.48617148698038e-07	"E.Pr.24h.1"
3.61630312047806	"MERTK"	"10461"	3.75110240784615e-07	"E.Pr.24h.1"
2.07602083939456	"ITGA2"	"3673"	0.00748434361587223	"E.Pr.24h.1"
1.61159917929717	"IL7R"	"3575"	0.0430108164467633	"E.Pr.24h.1"
4.13212273099124	"HBEGF"	"1839"	5.6453488470266e-07	"E.Pr.24h.1"
1.65132633254447	"GGT1"	"2678"	0.0114365900812318	"E.Pr.24h.1"
2.14002558841145	"ESR2"	"2100"	0.0424640980290993	"E.Pr.24h.1"
1.78910477585825	"CD86"	"942"	0.0273662854839177	"E.Pr.24h.1"
2.72000699492858	"CAMP"	"820"	3.86969793478135e-05	"E.Pr.24h.1"
2.88580157844439	"AR"	"367"	7.66371801835875e-05	"E.Pr.24h.1"
1.80706916350745	"AHR"	"196"	0.00428858161186082	"E.Pr.24h.1"
1.87352829750713	"UTS2R"	"2837"	0.000135666443549086	"E.Pr.24h.2"
5.11823449376426	"THBD"	"7056"	1.32097413204518e-08	"E.Pr.24h.2"
4.40133254660658	"SPP1"	"6696"	8.31138968959559e-08	"E.Pr.24h.2"
1.59937172479071	"SAA1"	"6288"	1.99559667744328e-05	"E.Pr.24h.2"
